Experiment,Temperature_C,Pressure_Torr,TMA_Pulse_s,H2O_Pulse_s,Purge_s,GPC_nm_per_cycle,Film_Thickness_nm,Cycle_Time_s,Total_Process_Time_s,Relative_Throughput_cycles_per_hour,Thickness_Uniformity_1sigma_%,Film_Stress_MPa,Film_Density_g_cm3,Surface_Roughness_nm_RMS,Defect_Density_per_cm2,Film_Quality_Score,Thickness_Error_%,Thickness_OK,Uniformity_OK,Stress_OK,Density_OK,Roughness_OK,Defectivity_OK,Throughput_OK,Process_Qualified,Score_Thickness,Score_Uniformity,Score_Stress,Score_Density,Score_Roughness,Score_Defectivity,Score_Throughput,Optimization_Score
216,240,1.0,1.5,1.5,10.0,0.12495,12.495000000000005,23.0,2300.0,156.52173913043478,2.1,90.0,2.875,0.31,26.0,0.4263374535860854,24.950000000000045,False,False,False,False,False,False,True,False,0.6765867368152179,0.5416666666666665,0.18604651162790697,0.285714285714285,0.5416666666666667,0.5882352941176471,0.0,0.4519320076355026
217,240,1.4,0.5,0.5,2.5,0.0323766734695152,3.2376673469515227,6.0,600.0,600.0,3.3999999999999995,80.0,2.825,0.44,56.0,0.055813953488372,67.62332653048477,False,False,True,False,False,False,True,False,0.12343564326115841,0.0,0.27906976744186046,0.0,0.0,0.0,1.0,0.15876588755947565
218,240,1.4,0.5,0.5,5.0,0.0380902040817826,3.809020408178263,11.0,1100.0,327.27272727272725,2.6,80.0,2.825,0.36,36.0,0.2646374829001368,61.90979591821737,False,False,True,False,False,False,True,False,0.19749702921785361,0.33333333333333315,0.27906976744186046,0.0,0.3333333333333334,0.39215686274509803,0.38502673796791437,0.25499959411995066
219,240,1.4,0.5,0.5,10.0,0.0380902040817826,3.809020408178263,21.0,2100.0,171.42857142857142,2.6,80.0,2.825,0.36,36.0,0.2646374829001368,61.90979591821737,False,False,True,False,False,False,True,False,0.19749702921785361,0.33333333333333315,0.27906976744186046,0.0,0.3333333333333334,0.39215686274509803,0.03361344537815123,0.21985826486097435
220,240,1.4,0.5,1.0,2.5,0.0520141185882808,5.201411858828082,6.5,650.0,553.8461538461538,3.25,87.5,2.8375,0.425,53.0,0.0930947088137576,47.985881411719184,False,False,False,False,False,False,True,False,0.3779851505345869,0.06249999999999979,0.20930232558139536,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.8959276018099547,0.24036591902824367
221,240,1.4,0.5,1.0,5.0,0.061193080692095,6.119308069209508,11.5,1150.0,313.0434782608696,2.45,87.5,2.8375,0.345,33.0,0.3019182382255224,38.80691930790493,False,False,False,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.20930232558139536,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.3529411764705883,0.3550284345788771
222,240,1.4,0.5,1.0,10.0,0.061193080692095,6.119308069209508,21.5,2150.0,167.4418604651163,2.45,87.5,2.8375,0.345,33.0,0.3019182382255224,38.80691930790493,False,False,False,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.20930232558139536,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.024623803009575954,0.3221966972327759
223,240,1.4,0.5,1.5,2.5,0.0546148245176948,5.461482451769485,7.0,700.0,514.2857142857143,3.3999999999999995,95.0,2.825,0.44,56.0,0.027906976744186,45.38517548230515,False,False,False,False,False,False,True,False,0.4116966852526551,0.0,0.13953488372093023,0.0,0.0,0.0,0.8067226890756304,0.19754992859281983
224,240,1.4,0.5,1.5,5.0,0.0642527347266998,6.425273472669983,12.0,1200.0,300.0,2.6,95.0,2.825,0.36,36.0,0.2367305061559507,35.74726527330017,False,False,False,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.13953488372093023,0.0,0.3333333333333334,0.39215686274509803,0.32352941176470584,0.3196790325368005
225,240,1.4,0.5,1.5,10.0,0.0642527347266998,6.425273472669983,22.0,2200.0,163.63636363636363,2.6,95.0,2.825,0.36,36.0,0.2367305061559507,35.74726527330017,False,False,False,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.13953488372093023,0.0,0.3333333333333334,0.39215686274509803,0.01604278074866308,0.28893036943519623
226,240,1.4,1.0,0.5,2.5,0.0520141185882808,5.201411858828082,6.5,650.0,553.8461538461538,3.25,87.5,2.8375,0.425,53.0,0.0930947088137576,47.985881411719184,False,False,False,False,False,False,True,False,0.3779851505345869,0.06249999999999979,0.20930232558139536,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.8959276018099547,0.24036591902824367
227,240,1.4,1.0,0.5,5.0,0.061193080692095,6.119308069209508,11.5,1150.0,313.0434782608696,2.45,87.5,2.8375,0.345,33.0,0.3019182382255224,38.80691930790493,False,False,False,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.20930232558139536,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.3529411764705883,0.3550284345788771
228,240,1.4,1.0,0.5,10.0,0.061193080692095,6.119308069209508,21.5,2150.0,167.4418604651163,2.45,87.5,2.8375,0.345,33.0,0.3019182382255224,38.80691930790493,False,False,False,False,False,False,True,False,0.4969670377748281,0.39583333333333315,0.20930232558139536,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.024623803009575954,0.3221966972327759
229,240,1.4,1.0,1.0,2.5,0.0835622762500019,8.356227625000193,7.0,700.0,514.2857142857143,3.1,95.0,2.85,0.41,50.0,0.1303754641391439,16.437723749998074,False,False,False,False,False,False,True,False,0.7869267383840937,0.12499999999999976,0.13953488372093023,0.1428571428571425,0.1250000000000001,0.11764705882352941,0.8067226890756304,0.3620507191866037
230,240,1.4,1.0,1.0,5.0,0.0983085602941199,9.830856029411992,12.0,1200.0,300.0,2.3,95.0,2.85,0.33,30.0,0.3391989935509086,1.6914397058800823,True,False,False,False,False,False,True,False,0.9780747881860127,0.45833333333333326,0.13953488372093023,0.1428571428571425,0.4583333333333333,0.5098039215686274,0.32352941176470584,0.5007340901805009
231,240,1.4,1.0,1.0,10.0,0.0983085602941199,9.830856029411992,22.0,2200.0,163.63636363636363,2.3,95.0,2.85,0.33,30.0,0.3391989935509086,1.6914397058800823,True,False,False,False,False,False,True,False,0.9780747881860127,0.45833333333333326,0.13953488372093023,0.1428571428571425,0.4583333333333333,0.5098039215686274,0.01604278074866308,0.46998542707889657
232,240,1.4,1.0,1.5,2.5,0.087740390062502,8.774039006250202,7.5,750.0,480.0,3.25,102.5,2.8375,0.425,53.0,0.0651877320695716,12.259609937497977,False,False,False,False,False,False,True,False,0.8410853524946373,0.06249999999999979,0.06976744186046512,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.7294117647058824,0.325535897435756
233,240,1.4,1.0,1.5,5.0,0.1032239883088259,10.322398830882593,12.5,1250.0,288.0,2.45,102.5,2.8375,0.345,33.0,0.2740112614813364,3.2239883088259274,True,False,False,False,False,False,True,False,0.9582091952133476,0.39583333333333315,0.06976744186046512,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.2964705882352941,0.45073842674288456
234,240,1.4,1.0,1.5,10.0,0.1032239883088259,10.322398830882593,22.5,2250.0,160.0,2.45,102.5,2.8375,0.345,33.0,0.2740112614813364,3.2239883088259274,True,False,False,False,False,False,True,False,0.9582091952133476,0.39583333333333315,0.06976744186046512,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.007843137254901962,0.42187568164484535
235,240,1.4,1.5,0.5,2.5,0.0546148245176948,5.461482451769485,7.0,700.0,514.2857142857143,3.3999999999999995,95.0,2.825,0.44,56.0,0.027906976744186,45.38517548230515,False,False,False,False,False,False,True,False,0.4116966852526551,0.0,0.13953488372093023,0.0,0.0,0.0,0.8067226890756304,0.19754992859281983
236,240,1.4,1.5,0.5,5.0,0.0642527347266998,6.425273472669983,12.0,1200.0,300.0,2.6,95.0,2.825,0.36,36.0,0.2367305061559507,35.74726527330017,False,False,False,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.13953488372093023,0.0,0.3333333333333334,0.39215686274509803,0.32352941176470584,0.3196790325368005
237,240,1.4,1.5,0.5,10.0,0.0642527347266998,6.425273472669983,22.0,2200.0,163.63636363636363,2.6,95.0,2.825,0.36,36.0,0.2367305061559507,35.74726527330017,False,False,False,False,False,False,True,False,0.5366276668549085,0.33333333333333315,0.13953488372093023,0.0,0.3333333333333334,0.39215686274509803,0.01604278074866308,0.28893036943519623
238,240,1.4,1.5,1.0,2.5,0.087740390062502,8.774039006250202,7.5,750.0,480.0,3.25,102.5,2.8375,0.425,53.0,0.0651877320695716,12.259609937497977,False,False,False,False,False,False,True,False,0.8410853524946373,0.06249999999999979,0.06976744186046512,0.07142857142856998,0.06250000000000006,0.058823529411764705,0.7294117647058824,0.325535897435756
239,240,1.4,1.5,1.0,5.0,0.1032239883088259,10.322398830882593,12.5,1250.0,288.0,2.45,102.5,2.8375,0.345,33.0,0.2740112614813364,3.2239883088259274,True,False,False,False,False,False,True,False,0.9582091952133476,0.39583333333333315,0.06976744186046512,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.2964705882352941,0.45073842674288456
240,240,1.4,1.5,1.0,10.0,0.1032239883088259,10.322398830882593,22.5,2250.0,160.0,2.45,102.5,2.8375,0.345,33.0,0.2740112614813364,3.2239883088259274,True,False,False,False,False,False,True,False,0.9582091952133476,0.39583333333333315,0.06976744186046512,0.07142857142856998,0.3958333333333335,0.45098039215686275,0.007843137254901962,0.42187568164484535
241,240,1.4,1.5,1.5,2.5,0.0921274095656271,9.212740956562712,8.0,800.0,450.0,3.3999999999999995,110.0,2.825,0.44,56.0,0.0,7.8725904343728805,False,False,False,False,False,False,True,False,0.8979518973107081,0.0,0.0,0.0,0.0,0.0,0.6617647058823529,0.2906644449159123
242,240,1.4,1.5,1.5,5.0,0.1083851877242672,10.83851877242672,13.0,1300.0,276.9230769230769,2.6,110.0,2.825,0.36,36.0,0.2088235294117647,8.385187724267205,False,False,False,False,False,False,True,False,0.8913073777826762,0.33333333333333315,0.0,0.0,0.3333333333333334,0.39215686274509803,0.2714932126696832,0.3891918519871471
243,240,1.4,1.5,1.5,10.0,0.1083851877242672,10.83851877242672,23.0,2300.0,156.52173913043478,2.6,110.0,2.825,0.36,36.0,0.2088235294117647,8.385187724267205,False,False,False,False,False,False,True,False,0.8913073777826762,0.33333333333333315,0.0,0.0,0.3333333333333334,0.39215686274509803,0.0,0.3620425307201788
